utterance_id,activation,valence,dominance,activation_norm,valence_norm,dominance_norm,source_file,text
Ses05F_impro03_F007,5,3,3,1.0,0.5,0.5,Ses05F_atr.txt,This outcome is enthusiastic for me.
Ses05M_script03_M008,4,5,5,0.75,1.0,1.0,Ses05M_atr.txt,My day has been vigorous.
Ses05F_impro03_F009,2,1,1,0.25,0.0,0.0,Ses05F_atr.txt,I'm unskilled because of the recent events.
Ses05M_script03_M010,2,1,5,0.25,0.0,1.0,Ses05M_atr.txt,The atmosphere feels heartbroken.
Ses05M_script03_M011,2,1,2,0.25,0.0,0.25,Ses05M_atr.txt,"The project started out painful, but ended up being quite distressed."
Ses05F_script03_F012,5,4,5,1.0,0.75,1.0,Ses05F_atr.txt,Everything seems ecstatic at the moment.
Ses05M_impro03_M013,4,2,3,0.75,0.25,0.5,Ses05M_atr.txt,The atmosphere feels disheartening.
Ses05F_impro03_F014,2,2,5,0.25,0.25,1.0,Ses05F_atr.txt,That experience was painful.
Ses05F_impro03_F015,4,2,5,0.75,0.25,1.0,Ses05F_atr.txt,I've been feeling confident lately.
Ses05F_script03_F016,4,1,3,0.75,0.0,0.5,Ses05F_atr.txt,The meeting was wild and productive.
Ses05F_script03_F017,5,3,3,1.0,0.5,0.5,Ses05F_atr.txt,"I was positive at first, but after thinking about it, I feel excellent."
Ses05F_script03_F018,2,4,4,0.25,0.75,0.75,Ses05F_atr.txt,I've been feeling potent lately.
Ses05F_impro03_F019,1,5,5,0.0,1.0,1.0,Ses05F_atr.txt,The meeting was mellow and productive.
Ses05F_script04_F001,1,2,5,0.0,0.25,1.0,Ses05F_atr.txt,I'm bad because of the recent events.
Ses05F_script04_F002,1,2,1,0.0,0.25,0.0,Ses05F_atr.txt,We were all inactive after hearing the news.
Ses05M_script04_M003,1,3,3,0.0,0.5,0.5,Ses05M_atr.txt,I can't help but feel still right now.
Ses05M_script04_M004,4,2,2,0.75,0.25,0.25,Ses05M_atr.txt,The results made everyone exhilarated.
Ses05M_script04_M005,2,4,4,0.25,0.75,0.75,Ses05M_atr.txt,"The feedback was mostly positive, with some mellow comments mixed in."
Ses05F_script04_F006,2,1,5,0.25,0.0,1.0,Ses05F_atr.txt,I've been feeling mighty lately.
Ses05M_impro04_M007,5,1,3,1.0,0.0,0.5,Ses05M_atr.txt,I'm in a powerful mood.
Ses05M_script04_M008,3,3,2,0.5,0.5,0.25,Ses05M_atr.txt,"The project started out delighted, but ended up being quite delighted."
Ses05M_script04_M009,5,4,2,1.0,0.75,0.25,Ses05M_atr.txt,"While the presentation was unsure, the audience response was charged."
Ses05M_impro04_M010,5,1,2,1.0,0.0,0.25,Ses05M_atr.txt,I am animated about what happened.
Ses05M_impro04_M011,1,1,4,0.0,0.0,0.75,Ses05M_atr.txt,The atmosphere feels effective.
Ses05F_impro04_F012,2,2,5,0.25,0.25,1.0,Ses05F_atr.txt,What started as a sad conversation quickly turned quiet.
Ses05F_script04_F013,4,2,4,0.75,0.25,0.75,Ses05F_atr.txt,The team is electrified about the project.
Ses05M_impro04_M014,5,2,2,1.0,0.25,0.25,Ses05M_atr.txt,The movie had a dejected beginning but a uncertain ending.
Ses05F_script04_F015,3,1,5,0.5,0.0,1.0,Ses05F_atr.txt,"Although the situation seems competent, I believe it will become heartbroken soon."
Ses05F_impro04_F016,4,4,3,0.75,0.75,0.5,Ses05F_atr.txt,My day has been lively.
Ses05F_script04_F017,3,4,4,0.5,0.75,0.75,Ses05F_atr.txt,The news made me masterful.
Ses05M_impro04_M018,5,5,5,1.0,1.0,1.0,Ses05M_atr.txt,"While the presentation was determined, the audience response was exhilarated."
Ses05F_script04_F019,5,5,3,1.0,1.0,0.5,Ses05F_atr.txt,The situation is great for all of us.
Ses05F_script05_F001,2,5,4,0.25,1.0,0.75,Ses05F_atr.txt,"The team was quiet about the deadline, but cheerful about the quality of work."
Ses05M_script05_M002,3,5,5,0.5,1.0,1.0,Ses05M_atr.txt,Everything seems grateful at the moment.
Ses05F_script05_F003,5,4,1,1.0,0.75,0.0,Ses05F_atr.txt,What started as a fearful conversation quickly turned dependent.
Ses05F_impro05_F004,5,5,1,1.0,1.0,0.0,Ses05F_atr.txt,My day has been helpless.
Ses05M_script05_M005,4,5,3,0.75,1.0,0.5,Ses05M_atr.txt,The team is delighted about the project.
Ses05M_script05_M006,3,1,4,0.5,0.0,0.75,Ses05M_atr.txt,My day has been tragic.
Ses05F_impro05_F007,3,1,5,0.5,0.0,1.0,Ses05F_atr.txt,"The team was depressed about the deadline, but unfortunate about the quality of work."
Ses05M_impro05_M008,4,4,2,0.75,0.75,0.25,Ses05M_atr.txt,"While the presentation was enthusiastic, the audience response was lively."
Ses05M_script05_M009,3,5,3,0.5,1.0,0.5,Ses05M_atr.txt,I am satisfied about what happened.
Ses05M_script05_M010,3,1,1,0.5,0.0,0.0,Ses05M_atr.txt,My day has been agitated.
Ses05M_script05_M011,5,3,1,1.0,0.5,0.0,Ses05M_atr.txt,I feel subordinate today.
Ses05M_script05_M012,2,2,2,0.25,0.25,0.25,Ses05M_atr.txt,The team is fearful about the project.
Ses05M_script05_M013,2,1,3,0.25,0.0,0.5,Ses05M_atr.txt,"The feedback was mostly subdued, with some detached comments mixed in."
Ses05M_script05_M014,1,1,1,0.0,0.0,0.0,Ses05M_atr.txt,We were all awful after hearing the news.
Ses05F_impro05_F015,3,4,2,0.5,0.75,0.25,Ses05F_atr.txt,The situation is vulnerable for all of us.
Ses05F_impro05_F016,2,2,3,0.25,0.25,0.5,Ses05F_atr.txt,Everything seems lethargic at the moment.
Ses05M_impro05_M017,2,3,2,0.25,0.5,0.25,Ses05M_atr.txt,"The team was afraid about the deadline, but disappointed about the quality of work."
Ses05M_script05_M018,1,4,3,0.0,0.75,0.5,Ses05M_atr.txt,I've been feeling determined lately.
Ses05F_impro05_F019,5,2,5,1.0,0.25,1.0,Ses05F_atr.txt,The movie had a alert beginning but a agitated ending.
Ses05F_impro06_F001,3,1,5,0.5,0.0,1.0,Ses05F_atr.txt,The conversation left me feeling terrible.
Ses05F_impro06_F002,4,1,3,0.75,0.0,0.5,Ses05F_atr.txt,I'm in a dreadful mood.
Ses05F_impro06_F003,5,2,2,1.0,0.25,0.25,Ses05F_atr.txt,"Despite feeling fearful about the challenge, I approached it with a afraid attitude."
Ses05F_script06_F004,5,2,1,1.0,0.25,0.0,Ses05F_atr.txt,"Despite feeling dynamic about the challenge, I approached it with a agitated attitude."
Ses05M_script06_M005,4,4,5,0.75,0.75,1.0,Ses05M_atr.txt,"While the presentation was content, the audience response was delighted."
Ses05M_script06_M006,1,2,4,0.0,0.25,0.75,Ses05M_atr.txt,My day has been fearless.
Ses05M_script06_M007,5,1,3,1.0,0.0,0.5,Ses05M_atr.txt,This situation makes me feel dejected.
Ses05M_script06_M008,1,5,4,0.0,1.0,0.75,Ses05M_atr.txt,The situation is positive for all of us.
Ses05M_impro06_M009,1,3,5,0.0,0.5,1.0,Ses05M_atr.txt,The movie had a skilled beginning but a authoritative ending.
Ses05M_script06_M010,3,5,3,0.5,1.0,0.5,Ses05M_atr.txt,This outcome is delighted for me.
Ses05F_impro06_F011,3,5,5,0.5,1.0,1.0,Ses05F_atr.txt,I've been feeling active lately.
Ses05F_impro06_F012,5,1,4,1.0,0.0,0.75,Ses05F_atr.txt,The conversation left me feeling enthusiastic.
Ses05F_script06_F013,4,3,3,0.75,0.5,0.5,Ses05F_atr.txt,The atmosphere feels awesome.
Ses05F_script06_F014,4,5,2,0.75,1.0,0.25,Ses05F_atr.txt,I'm uncertain because of the recent events.
Ses05F_script06_F015,1,4,2,0.0,0.75,0.25,Ses05F_atr.txt,The movie had a inefficient beginning but a content ending.
Ses05M_script06_M016,5,2,4,1.0,0.25,0.75,Ses05M_atr.txt,"Despite feeling masterful about the challenge, I approached it with a controlling attitude."
Ses05F_script06_F017,3,4,4,0.5,0.75,0.75,Ses05F_atr.txt,I can't help but feel authoritative right now.
Ses05M_script06_M018,5,4,1,1.0,0.75,0.0,Ses05M_atr.txt,I've been feeling unskilled lately.
Ses05F_impro06_F019,1,5,1,0.0,1.0,0.0,Ses05F_atr.txt,I am bored about what happened.
Ses05F_script07_F001,1,5,3,0.0,1.0,0.5,Ses05F_atr.txt,The news made me efficient.
Ses05M_script07_M002,2,2,2,0.25,0.25,0.25,Ses05M_atr.txt,We were all insecure after hearing the news.
Ses05M_impro07_M003,1,2,2,0.0,0.25,0.25,Ses05M_atr.txt,I'm in a helpless mood.
Ses05M_impro07_M004,2,1,1,0.25,0.0,0.0,Ses05M_atr.txt,"The feedback was mostly uncertain, with some heartbroken comments mixed in."
Ses05M_impro07_M005,4,3,4,0.75,0.5,0.75,Ses05M_atr.txt,The meeting was competent and productive.
Ses05M_script07_M006,5,3,5,1.0,0.5,1.0,Ses05M_atr.txt,The meeting was joyful and productive.
Ses05M_impro07_M007,5,1,3,1.0,0.0,0.5,Ses05M_atr.txt,The situation is charged for all of us.
Ses05M_script07_M008,2,3,4,0.25,0.5,0.75,Ses05M_atr.txt,The conversation left me feeling capable.
Ses05M_script07_M009,1,2,5,0.0,0.25,1.0,Ses05M_atr.txt,I feel potent today.
Ses05F_impro07_F010,1,2,5,0.0,0.25,1.0,Ses05F_atr.txt,Everything seems inactive at the moment.
Ses05M_impro07_M011,5,2,4,1.0,0.25,0.75,Ses05M_atr.txt,The feedback was charged and helpful.
Ses05M_script07_M012,2,1,5,0.25,0.0,1.0,Ses05M_atr.txt,The meeting was courageous and productive.
Ses05F_script07_F013,2,3,3,0.25,0.5,0.5,Ses05F_atr.txt,The feedback was effective and helpful.
Ses05F_impro07_F014,4,5,3,0.75,1.0,0.5,Ses05F_atr.txt,This situation makes me feel satisfied.
Ses05F_script07_F015,5,5,1,1.0,1.0,0.0,Ses05F_atr.txt,The team is excited about the project.
Ses05M_script07_M016,3,3,3,0.5,0.5,0.5,Ses05M_atr.txt,I'm in a skilled mood.
Ses05M_impro07_M017,5,2,4,1.0,0.25,0.75,Ses05M_atr.txt,We were all effective after hearing the news.
Ses05F_impro07_F018,4,3,1,0.75,0.5,0.0,Ses05F_atr.txt,The movie had a grateful beginning but a fearful ending.
Ses05F_script07_F019,2,5,1,0.25,1.0,0.0,Ses05F_atr.txt,The atmosphere feels calm.
Ses05F_script08_F001,1,2,5,0.0,0.25,1.0,Ses05F_atr.txt,The team is passive about the project.
Ses05M_impro08_M002,2,3,4,0.25,0.5,0.75,Ses05M_atr.txt,"I was relaxed at first, but after thinking about it, I feel mighty."
Ses05M_script08_M003,2,3,3,0.25,0.5,0.5,Ses05M_atr.txt,The conversation left me feeling serene.
Ses05F_script08_F004,4,2,4,0.75,0.25,0.75,Ses05F_atr.txt,The team is unhappy about the project.
Ses05F_script08_F005,4,5,1,0.75,1.0,0.0,Ses05F_atr.txt,What started as a anxious conversation quickly turned alert.
Ses05F_script08_F006,2,4,1,0.25,0.75,0.0,Ses05F_atr.txt,I've been feeling insecure lately.
Ses05F_impro08_F007,5,5,5,1.0,1.0,1.0,Ses05F_atr.txt,"The team was brave about the deadline, but intense about the quality of work."
Ses05M_impro08_M008,1,5,4,0.0,1.0,0.75,Ses05M_atr.txt,The results made everyone sleepy.
Ses05M_impro08_M009,5,2,3,1.0,0.25,0.5,Ses05M_atr.txt,I'm unfortunate because of the recent events.
Ses05F_impro08_F010,4,5,2,0.75,1.0,0.25,Ses05F_atr.txt,"Despite feeling cheerful about the challenge, I approached it with a thrilled attitude."
Ses05F_script08_F011,2,1,4,0.25,0.0,0.75,Ses05F_atr.txt,That experience was dull.
Ses05F_impro08_F012,5,5,5,1.0,1.0,1.0,Ses05F_atr.txt,The situation is excited for all of us.
Ses05F_impro08_F013,1,4,3,0.0,0.75,0.5,Ses05F_atr.txt,"While the presentation was placid, the audience response was excellent."
Ses05F_script08_F014,5,2,3,1.0,0.25,0.5,Ses05F_atr.txt,I've been feeling energetic lately.
Ses05M_impro08_M015,2,5,2,0.25,1.0,0.25,Ses05M_atr.txt,This outcome is cheerful for me.
Ses05F_script08_F016,2,3,4,0.25,0.5,0.75,Ses05F_atr.txt,"Although the situation seems lethargic, I believe it will become courageous soon."
Ses05F_impro08_F017,2,1,2,0.25,0.0,0.25,Ses05F_atr.txt,The atmosphere feels powerless.
Ses05F_script08_F018,3,3,1,0.5,0.5,0.0,Ses05F_atr.txt,I've been feeling amazing lately.
Ses05F_script08_F019,2,5,4,0.25,1.0,0.75,Ses05F_atr.txt,This situation makes me feel relaxed.
Ses05F_impro09_F001,2,1,2,0.25,0.0,0.25,Ses05F_atr.txt,This situation makes me feel dejected.
Ses05F_script09_F002,1,5,5,0.0,1.0,1.0,Ses05F_atr.txt,"The feedback was mostly delighted, with some delighted comments mixed in."
Ses05M_script09_M003,4,5,3,0.75,1.0,0.5,Ses05M_atr.txt,The results made everyone wonderful.
Ses05M_script09_M004,2,4,5,0.25,0.75,1.0,Ses05M_atr.txt,That experience was amazing.
Ses05F_script09_F005,5,4,2,1.0,0.75,0.25,Ses05F_atr.txt,I'm in a eager mood.
Ses05M_impro09_M006,1,1,2,0.0,0.0,0.25,Ses05M_atr.txt,We were all bad after hearing the news.
Ses05M_script09_M007,3,5,1,0.5,1.0,0.0,Ses05M_atr.txt,The team is passionate about the project.
Ses05F_script09_F008,3,2,5,0.5,0.25,1.0,Ses05F_atr.txt,"I was efficient at first, but after thinking about it, I feel gentle."
Ses05F_script09_F009,4,2,1,0.75,0.25,0.0,Ses05F_atr.txt,What started as a hesitant conversation quickly turned agitated.
Ses05M_impro09_M010,3,5,1,0.5,1.0,0.0,Ses05M_atr.txt,"Despite feeling fearful about the challenge, I approached it with a elated attitude."
Ses05M_impro09_M011,3,3,4,0.5,0.5,0.75,Ses05M_atr.txt,"The team was competent about the deadline, but mellow about the quality of work."
Ses05M_impro09_M012,5,5,4,1.0,1.0,0.75,Ses05M_atr.txt,"Despite feeling terrific about the challenge, I approached it with a animated attitude."
Ses05M_script09_M013,4,3,1,0.75,0.5,0.0,Ses05M_atr.txt,The news made me grateful.
Ses05M_impro09_M014,5,4,2,1.0,0.75,0.25,Ses05M_atr.txt,I can't help but feel incompetent right now.
Ses05M_script09_M015,4,2,3,0.75,0.25,0.5,Ses05M_atr.txt,"Although the situation seems dismal, I believe it will become inferior soon."
Ses05M_impro09_M016,5,4,1,1.0,0.75,0.0,Ses05M_atr.txt,The team is active about the project.
Ses05F_script09_F017,1,1,3,0.0,0.0,0.5,Ses05F_atr.txt,We were all lethargic after hearing the news.
Ses05M_script09_M018,3,3,3,0.5,0.5,0.5,Ses05M_atr.txt,I'm awesome because of the recent events.
Ses05F_impro09_F019,3,2,2,0.5,0.25,0.25,Ses05F_atr.txt,The team is stimulated about the project.
Ses05M_script10_M001,4,3,3,0.75,0.5,0.5,Ses05M_atr.txt,I feel dynamic today.
Ses05M_impro10_M002,3,1,2,0.5,0.0,0.25,Ses05M_atr.txt,The situation is aroused for all of us.
Ses05M_impro10_M003,5,2,5,1.0,0.25,1.0,Ses05M_atr.txt,I'm in a bad mood.
Ses05M_script10_M004,5,5,3,1.0,1.0,0.5,Ses05M_atr.txt,The conversation left me feeling great.
Ses05M_script10_M005,3,4,2,0.5,0.75,0.25,Ses05M_atr.txt,"I was unsure at first, but after thinking about it, I feel inferior."
Ses05M_impro10_M006,2,3,4,0.25,0.5,0.75,Ses05M_atr.txt,I can't help but feel excellent right now.
Ses05F_impro10_F007,5,3,1,1.0,0.5,0.0,Ses05F_atr.txt,"The team was submissive about the deadline, but animated about the quality of work."
Ses05F_script10_F008,3,1,4,0.5,0.0,0.75,Ses05F_atr.txt,I'm in a strong mood.
Ses05M_impro10_M009,1,1,3,0.0,0.0,0.5,Ses05M_atr.txt,I've been feeling bored lately.
Ses05F_impro10_F010,1,3,1,0.0,0.5,0.0,Ses05F_atr.txt,We were all elated after hearing the news.
Ses05M_impro10_M011,4,1,1,0.75,0.0,0.0,Ses05M_atr.txt,The news made me submissive.
Ses05M_script10_M012,5,4,3,1.0,0.75,0.5,Ses05M_atr.txt,My day has been elated.
Ses05F_script10_F013,5,2,2,1.0,0.25,0.25,Ses05F_atr.txt,I am inefficient about what happened.
Ses05M_script10_M014,1,1,5,0.0,0.0,1.0,Ses05M_atr.txt,My day has been tranquil.
Ses05F_script10_F015,5,3,2,1.0,0.5,0.25,Ses05F_atr.txt,This outcome is exhilarated for me.
Ses05M_script10_M016,2,2,2,0.25,0.25,0.25,Ses05M_atr.txt,We were all submissive after hearing the news.
Ses05F_impro10_F017,5,1,5,1.0,0.0,1.0,Ses05F_atr.txt,The feedback was confident and helpful.
Ses05M_impro10_M018,2,3,1,0.25,0.5,0.0,Ses05M_atr.txt,"The project started out beautiful, but ended up being quite uncertain."
Ses05M_script10_M019,5,3,2,1.0,0.5,0.25,Ses05M_atr.txt,This situation makes me feel uncertain.
Ses05F_impro11_F001,1,1,3,0.0,0.0,0.5,Ses05F_atr.txt,The news made me horrible.
Ses05F_impro11_F002,2,2,5,0.25,0.25,1.0,Ses05F_atr.txt,I can't help but feel fearless right now.
Ses05M_impro11_M003,2,2,2,0.25,0.25,0.25,Ses05M_atr.txt,This situation makes me feel uninterested.
Ses05F_impro11_F004,4,3,3,0.75,0.5,0.5,Ses05F_atr.txt,This situation makes me feel efficient.
Ses05F_script11_F005,5,5,5,1.0,1.0,1.0,Ses05F_atr.txt,That experience was excited.
Ses05M_script11_M006,2,2,2,0.25,0.25,0.25,Ses05M_atr.txt,We were all peaceful after hearing the news.
Ses05M_impro11_M007,2,5,4,0.25,1.0,0.75,Ses05M_atr.txt,"Although the situation seems beautiful, I believe it will become lovely soon."
Ses05M_impro11_M008,2,3,4,0.25,0.5,0.75,Ses05M_atr.txt,This outcome is awesome for me.
Ses05M_impro11_M009,3,4,1,0.5,0.75,0.0,Ses05M_atr.txt,The atmosphere feels satisfied.
Ses05M_impro11_M010,3,4,4,0.5,0.75,0.75,Ses05M_atr.txt,That experience was content.
Ses05F_script11_F011,5,4,2,1.0,0.75,0.25,Ses05F_atr.txt,"The team was positive about the deadline, but unskilled about the quality of work."
Ses05F_impro11_F012,1,5,5,0.0,1.0,1.0,Ses05F_atr.txt,"The project started out bored, but ended up being quite forceful."
Ses05F_script11_F013,3,5,5,0.5,1.0,1.0,Ses05F_atr.txt,I can't help but feel efficient right now.
Ses05M_impro11_M014,5,2,1,1.0,0.25,0.0,Ses05M_atr.txt,The team is painful about the project.
Ses05M_script11_M015,5,2,5,1.0,0.25,1.0,Ses05M_atr.txt,The atmosphere feels frantic.
Ses05F_impro11_F016,4,4,5,0.75,0.75,1.0,Ses05F_atr.txt,The conversation left me feeling vigorous.
Ses05M_script11_M017,3,1,3,0.5,0.0,0.5,Ses05M_atr.txt,"The feedback was mostly dismal, with some insecure comments mixed in."
Ses05F_impro11_F018,3,4,3,0.5,0.75,0.5,Ses05F_atr.txt,The meeting was awesome and productive.
Ses05F_impro11_F019,5,2,5,1.0,0.25,1.0,Ses05F_atr.txt,The team is stimulated about the project.
Ses05F_impro12_F001,4,1,1,0.75,0.0,0.0,Ses05F_atr.txt,We were all spirited after hearing the news.
Ses05F_script12_F002,5,5,5,1.0,1.0,1.0,Ses05F_atr.txt,"Although the situation seems delighted, I believe it will become exhilarated soon."
Ses05M_script12_M003,3,1,3,0.5,0.0,0.5,Ses05M_atr.txt,"I've been feeling unpleasant all day, but now I'm starting to feel competent."
Ses05F_script12_F004,5,4,1,1.0,0.75,0.0,Ses05F_atr.txt,We were all active after hearing the news.
Ses05F_impro12_F005,3,4,2,0.5,0.75,0.25,Ses05F_atr.txt,"Despite feeling good about the challenge, I approached it with a thrilled attitude."
Ses05F_script12_F006,2,5,4,0.25,1.0,0.75,Ses05F_atr.txt,"I've been feeling brave all day, but now I'm starting to feel tired."
Ses05M_impro12_M007,1,2,4,0.0,0.25,0.75,Ses05M_atr.txt,"Despite feeling apathetic about the challenge, I approached it with a miserable attitude."
Ses05M_impro12_M008,1,4,4,0.0,0.75,0.75,Ses05M_atr.txt,The team is authoritative about the project.
Ses05F_impro12_F009,3,2,1,0.5,0.25,0.0,Ses05F_atr.txt,The team is vigorous about the project.
Ses05F_script12_F010,1,1,3,0.0,0.0,0.5,Ses05F_atr.txt,The situation is bored for all of us.
Ses05M_impro12_M011,3,3,2,0.5,0.5,0.25,Ses05M_atr.txt,I can't help but feel vulnerable right now.
Ses05F_script12_F012,1,3,3,0.0,0.5,0.5,Ses05F_atr.txt,Everything seems bored at the moment.
Ses05F_impro12_F013,1,4,4,0.0,0.75,0.75,Ses05F_atr.txt,I can't help but feel inactive right now.
Ses05M_impro12_M014,2,3,5,0.25,0.5,1.0,Ses05M_atr.txt,I've been feeling dominant lately.
Ses05F_script12_F015,5,4,4,1.0,0.75,0.75,Ses05F_atr.txt,"I was exhilarated at first, but after thinking about it, I feel active."
Ses05M_script12_M016,4,5,5,0.75,1.0,1.0,Ses05M_atr.txt,"Although the situation seems beautiful, I believe it will become decisive soon."
Ses05F_impro12_F017,1,2,3,0.0,0.25,0.5,Ses05F_atr.txt,The news made me disheartening.
Ses05F_impro12_F018,2,2,1,0.25,0.25,0.0,Ses05F_atr.txt,"The project started out gentle, but ended up being quite horrible."
Ses05M_impro12_M019,4,4,5,0.75,0.75,1.0,Ses05M_atr.txt,The news made me thrilled.
